episode,agent,seed,reward,avg_reward,steps,lap_finished,visited_tiles,total_tiles,progress_percent,avg_progress_percent,end_reason,elapsed_seconds,loss,epsilon,pg_loss,vf_loss,entropy
194,DoubleDQN,42,388.162544,255.583498,500,False,124,283,43.816254,30.247350,max_steps,1529.233969,0.545654,0.050000,,,
195,DoubleDQN,42,321.024735,255.230141,500,False,105,283,37.102473,30.212014,max_steps,1537.379914,0.566893,0.050000,,,
196,DoubleDQN,42,321.024735,257.703640,500,False,105,283,37.102473,30.459364,max_steps,1545.320026,0.626738,0.050000,,,
197,DoubleDQN,42,7.768551,258.957067,205,False,8,283,2.826855,30.600707,no_progress,1548.534840,0.628680,0.050000,,,
198,DoubleDQN,42,229.151943,245.529505,500,False,79,283,27.915194,29.257951,max_steps,1556.448523,0.560298,0.050000,,,
199,DoubleDQN,42,77.208481,221.147880,500,False,36,283,12.720848,26.819788,max_steps,1564.342453,0.619967,0.050000,,,
200,DoubleDQN,42,359.893993,243.409364,500,False,116,283,40.989399,29.045936,max_steps,1572.341103,0.594931,0.050000,,,
201,DoubleDQN,42,391.696113,261.430565,500,False,125,283,44.169611,30.848057,max_steps,1580.261491,0.614643,0.050000,,,
202,DoubleDQN,42,278.621908,260.370495,500,False,93,283,32.862191,30.742049,max_steps,1588.783989,0.656557,0.050000,,,
203,DoubleDQN,42,324.558304,269.911131,500,False,106,283,37.455830,31.696113,max_steps,1597.679572,0.676376,0.050000,,,
204,DoubleDQN,42,250.353357,256.130212,500,False,85,283,30.035336,30.318021,max_steps,1605.426621,0.587884,0.050000,,,
205,DoubleDQN,42,292.756184,253.303357,500,False,97,283,34.275618,30.035336,max_steps,1613.054660,0.581461,0.050000,,,
206,DoubleDQN,42,207.950530,241.995936,500,False,73,283,25.795053,28.904594,max_steps,1620.638072,0.626501,0.050000,,,
207,DoubleDQN,42,282.155477,269.434629,500,False,94,283,33.215548,31.943463,max_steps,1629.212760,0.640443,0.050000,,,
208,DoubleDQN,42,207.950530,267.314488,500,False,73,283,25.795053,31.731449,max_steps,1636.696519,0.592750,0.050000,,,
209,DoubleDQN,42,352.826855,294.876325,500,False,114,283,40.282686,34.487633,max_steps,1644.007125,0.580509,0.050000,,,
210,DoubleDQN,42,374.028269,296.289753,500,False,120,283,42.402827,34.628975,max_steps,1651.382582,0.581426,0.050000,,,
211,DoubleDQN,42,388.162544,295.936396,500,False,124,283,43.816254,34.593640,max_steps,1658.886130,0.603098,0.050000,,,
212,DoubleDQN,42,359.893993,304.063604,500,False,116,283,40.989399,35.406360,max_steps,1666.146361,0.642446,0.050000,,,
213,DoubleDQN,42,282.155477,299.823322,500,False,94,283,33.215548,34.982332,max_steps,1673.449597,0.625944,0.050000,,,
214,DoubleDQN,42,112.543463,286.042332,394,False,43,283,15.194346,33.498233,no_progress,1679.168882,0.633482,0.050000,,,
