episode,agent,seed,reward,avg_reward,steps,lap_finished,visited_tiles,total_tiles,progress_percent,avg_progress_percent,end_reason,elapsed_seconds,loss,epsilon,pg_loss,vf_loss,entropy
216,DoubleDQN,42,105.209187,79.780848,326,False,39,283,13.780919,11.272085,no_progress,1400.581216,0.159624,0.136191,,,
217,DoubleDQN,42,26.537102,69.263428,300,False,16,283,5.653710,10.141343,no_progress,1405.708793,0.153130,0.135133,,,
218,DoubleDQN,42,85.442049,74.107208,453,False,37,283,13.074205,10.812721,no_progress,1413.579740,0.158538,0.133862,,,
219,DoubleDQN,42,102.309187,78.864205,355,False,39,283,13.780919,11.307420,no_progress,1419.619828,0.156626,0.132517,,,
220,DoubleDQN,42,103.709187,79.067562,341,False,39,283,13.780919,11.342756,no_progress,1425.437046,0.145735,0.131369,,,
221,DoubleDQN,42,97.042049,81.194346,337,False,37,283,13.074205,11.519435,no_progress,1431.193416,0.155080,0.130257,,,
222,DoubleDQN,42,77.208481,89.275124,500,False,36,283,12.720848,12.685512,max_steps,1439.841194,0.155907,0.128903,,,
223,DoubleDQN,42,81.041343,87.394982,391,False,34,283,12.014134,12.473498,no_progress,1446.536738,0.171703,0.127473,,,
224,DoubleDQN,42,86.442049,85.738269,443,False,37,283,13.074205,12.402827,no_progress,1454.081377,0.154752,0.126154,,,
225,DoubleDQN,42,108.142756,87.308339,332,False,40,283,14.134276,12.508834,no_progress,1459.729853,0.162379,0.124943,,,
226,DoubleDQN,42,12.836396,78.071060,331,False,13,283,4.593640,11.590106,no_progress,1465.416337,0.170373,0.123910,,,
227,DoubleDQN,42,92.442756,84.661625,489,False,40,283,14.134276,12.438163,no_progress,1473.785213,0.173941,0.122647,,,
228,DoubleDQN,42,107.242756,86.841696,341,False,40,283,14.134276,12.544170,no_progress,1479.599413,0.194017,0.121377,,,
229,DoubleDQN,42,80.742049,84.684982,500,False,37,283,13.074205,12.473498,max_steps,1488.229757,0.181972,0.120104,,,
230,DoubleDQN,42,52.972085,79.611272,283,False,23,283,8.127208,11.908127,no_progress,1493.031659,0.193825,0.118938,,,
231,DoubleDQN,42,109.142756,80.821343,322,False,40,283,14.134276,12.014134,no_progress,1498.628279,0.170696,0.118043,,,
232,DoubleDQN,42,104.209187,83.521413,336,False,39,283,13.780919,12.120141,no_progress,1504.362717,0.165755,0.117073,,,
233,DoubleDQN,42,106.609187,86.078198,312,False,39,283,13.780919,12.296820,no_progress,1509.670107,0.177588,0.116129,,,
234,DoubleDQN,42,101.509187,87.584912,363,False,39,283,13.780919,12.367491,no_progress,1515.803628,0.185722,0.115152,,,
235,DoubleDQN,42,103.909187,87.161555,339,False,39,283,13.780919,12.332155,no_progress,1521.559082,0.152387,0.114148,,,
236,DoubleDQN,42,105.842756,96.462191,355,False,40,283,14.134276,13.286219,no_progress,1527.578874,0.171924,0.113165,,,
237,DoubleDQN,42,109.742756,98.192191,316,False,40,283,14.134276,13.286219,no_progress,1532.953075,0.179793,0.112219,,,
238,DoubleDQN,42,107.442756,98.212191,339,False,40,283,14.134276,13.286219,no_progress,1538.739445,0.180193,0.111302,,,
239,DoubleDQN,42,6.835689,90.821555,285,False,10,283,3.533569,12.332155,no_progress,1543.554971,0.190790,0.110437,,,
240,DoubleDQN,42,99.309187,95.455265,385,False,39,283,13.780919,12.897527,no_progress,1550.161125,0.173871,0.109519,,,
241,DoubleDQN,42,106.676325,95.208622,382,False,41,283,14.487633,12.932862,no_progress,1561.724928,0.187992,0.108473,,,
242,DoubleDQN,42,91.475618,93.935265,428,False,38,283,13.427562,12.897527,no_progress,1569.066279,0.185721,0.107377,,,
243,DoubleDQN,42,102.209187,93.495265,356,False,39,283,13.780919,12.897527,no_progress,1575.243694,0.202746,0.106330,,,
244,DoubleDQN,42,106.509187,93.995265,313,False,39,283,13.780919,12.897527,no_progress,1581.299985,0.193108,0.105446,,,
245,DoubleDQN,42,104.809187,94.085265,330,False,39,283,13.780919,12.897527,no_progress,1586.982862,0.220478,0.104600,,,
246,DoubleDQN,42,123.044170,95.805406,395,False,46,283,16.254417,13.109541,no_progress,1593.775423,0.208924,0.103658,,,
247,DoubleDQN,42,36.204240,88.451555,274,False,18,283,6.360424,12.332155,no_progress,1598.532293,0.184991,0.102796,,,
248,DoubleDQN,42,5.134982,78.220777,196,False,7,283,2.473498,11.166078,no_progress,1601.900709,0.171813,0.102191,,,
249,DoubleDQN,42,91.742049,86.711413,390,False,37,283,13.074205,12.120141,no_progress,1608.755328,0.188249,0.101448,,,
250,DoubleDQN,42,101.342756,86.914770,400,False,40,283,14.134276,12.155477,no_progress,1615.633791,0.196033,0.100453,,,
251,DoubleDQN,42,100.442756,86.291413,409,False,40,283,14.134276,12.120141,no_progress,1622.756503,0.195313,0.099439,,,
252,DoubleDQN,42,101.409187,87.284770,364,False,39,283,13.780919,12.155477,no_progress,1629.016176,0.169015,0.098479,,,
253,DoubleDQN,42,102.409187,87.304770,354,False,39,283,13.780919,12.155477,no_progress,1635.185838,0.226992,0.097601,,,
254,DoubleDQN,42,105.509187,87.204770,323,False,39,283,13.780919,12.155477,no_progress,1640.798863,0.180673,0.096780,,,
255,DoubleDQN,42,106.609187,87.384770,312,False,39,283,13.780919,12.155477,no_progress,1646.161002,0.194091,0.096014,,,
256,DoubleDQN,42,79.340636,83.014417,302,False,31,283,10.954064,11.625442,no_progress,1651.400502,0.221091,0.095282,,,
257,DoubleDQN,42,11.302120,80.524205,205,False,9,283,3.180212,11.307420,no_progress,1654.961443,0.200005,0.094679,,,
258,DoubleDQN,42,55.805654,85.591272,290,False,24,283,8.480565,11.908127,no_progress,1660.013478,0.192293,0.094094,,,
259,DoubleDQN,42,106.876325,87.104700,380,False,41,283,14.487633,12.049470,no_progress,1666.630856,0.172850,0.093311,,,
260,DoubleDQN,42,102.842756,87.254700,385,False,40,283,14.134276,12.049470,no_progress,1673.219263,0.231126,0.092424,,,
261,DoubleDQN,42,99.509187,87.161343,383,False,39,283,13.780919,12.014134,no_progress,1679.832206,0.223648,0.091541,,,
262,DoubleDQN,42,98.109187,86.831343,397,False,39,283,13.780919,12.014134,no_progress,1686.679868,0.231109,0.090653,,,
263,DoubleDQN,42,87.809187,85.371343,500,False,39,283,13.780919,12.014134,max_steps,1695.290485,0.228455,0.089644,,,
264,DoubleDQN,42,106.909187,85.511343,309,False,39,283,13.780919,12.014134,no_progress,1700.674358,0.217693,0.088738,,,
265,DoubleDQN,42,108.242756,85.674700,331,False,40,283,14.134276,12.049470,no_progress,1706.335024,0.222132,0.088031,,,
266,DoubleDQN,42,-1.265724,77.614064,154,False,4,283,1.413428,11.095406,no_progress,1709.012528,0.237670,0.087500,,,
267,DoubleDQN,42,102.809187,86.764770,350,False,39,283,13.780919,12.155477,no_progress,1715.105905,0.225863,0.086950,,,
268,DoubleDQN,42,103.909187,91.575124,339,False,39,283,13.780919,12.685512,no_progress,1720.966832,0.245756,0.086206,,,
269,DoubleDQN,42,103.209187,91.208410,346,False,39,283,13.780919,12.614841,no_progress,1727.014404,0.204720,0.085467,,,
270,DoubleDQN,42,98.509187,90.775053,393,False,39,283,13.780919,12.579505,no_progress,1733.755530,0.238084,0.084681,,,
271,DoubleDQN,42,9.068551,81.730989,192,False,8,283,2.826855,11.484099,no_progress,1737.109677,0.196339,0.084064,,,
272,DoubleDQN,42,119.510601,83.871131,395,False,45,283,15.901060,11.696113,no_progress,1743.924289,0.271045,0.083449,,,
273,DoubleDQN,42,108.642756,85.954488,327,False,40,283,14.134276,11.731449,no_progress,1749.534614,0.244366,0.082701,,,
274,DoubleDQN,42,101.309187,85.394488,365,False,39,283,13.780919,11.731449,no_progress,1755.850212,0.221495,0.081989,,,
275,DoubleDQN,42,64.906360,81.060848,305,False,27,283,9.540636,11.272085,no_progress,1761.156974,0.207360,0.081303,,,
276,DoubleDQN,42,134.078445,94.595265,426,False,50,283,17.667845,12.897527,no_progress,1768.496824,0.240320,0.080567,,,
277,DoubleDQN,42,106.009187,94.915265,318,False,39,283,13.780919,12.897527,no_progress,1774.074684,0.223979,0.079821,,,
278,DoubleDQN,42,10.869258,85.611272,280,False,11,283,3.886926,11.908127,no_progress,1778.899068,0.262011,0.079224,,,
279,DoubleDQN,42,106.009187,85.891272,318,False,39,283,13.780919,11.908127,no_progress,1784.303669,0.247635,0.078636,,,
280,DoubleDQN,42,107.009187,86.741272,308,False,39,283,13.780919,11.908127,no_progress,1789.581341,0.274338,0.078025,,,
281,DoubleDQN,42,95.675618,95.401979,386,False,38,283,13.427562,12.968198,no_progress,1796.309920,0.272185,0.077349,,,
282,DoubleDQN,42,106.342756,94.085194,350,False,40,283,14.134276,12.791519,no_progress,1802.345336,0.210411,0.076641,,,
283,DoubleDQN,42,4.934982,83.714417,198,False,7,283,2.473498,11.625442,no_progress,1805.772105,0.221567,0.076117,,,
284,DoubleDQN,42,98.309187,83.414417,395,False,39,283,13.780919,11.625442,no_progress,1812.758475,0.252262,0.075553,,,
285,DoubleDQN,42,128.144170,89.738198,344,False,46,283,16.254417,12.296820,no_progress,1818.721011,0.223217,0.074857,,,
286,DoubleDQN,42,87.809187,85.111272,500,False,39,283,13.780919,11.908127,max_steps,1827.377118,0.235994,0.074072,,,
287,DoubleDQN,42,132.311307,87.741484,373,False,48,283,16.961131,12.226148,no_progress,1833.950630,0.217606,0.073268,,,
288,DoubleDQN,42,10.335689,87.688127,250,False,10,283,3.533569,12.190813,no_progress,1838.244952,0.278100,0.072703,,,
289,DoubleDQN,42,212.550530,98.342261,454,False,73,283,25.795053,13.392226,no_progress,1846.081389,0.223062,0.072066,,,
290,DoubleDQN,42,16.369258,89.278269,225,False,11,283,3.886926,12.402827,no_progress,1849.968624,0.242086,0.071455,,,
291,DoubleDQN,42,107.042756,90.414982,343,False,40,283,14.134276,12.473498,no_progress,1855.958089,0.239539,0.070950,,,
292,DoubleDQN,42,101.409187,89.921625,364,False,39,283,13.780919,12.438163,no_progress,1862.298505,0.232287,0.070325,,,
293,DoubleDQN,42,100.875618,99.515689,334,False,38,283,13.427562,13.533569,no_progress,1868.096278,0.280517,0.069716,,,
294,DoubleDQN,42,98.909187,99.575689,389,False,39,283,13.780919,13.533569,no_progress,1874.917529,0.261617,0.069088,,,
295,DoubleDQN,42,88.441343,95.605406,317,False,34,283,12.014134,13.109541,no_progress,1880.398120,0.256915,0.068479,,,
296,DoubleDQN,42,104.909187,97.315406,329,False,39,283,13.780919,13.109541,no_progress,1886.098148,0.255801,0.067930,,,
297,DoubleDQN,42,92.875618,93.371837,414,False,38,283,13.427562,12.756184,no_progress,1893.253434,0.265289,0.067301,,,
298,DoubleDQN,42,109.242756,103.262544,321,False,40,283,14.134276,13.816254,no_progress,1898.763270,0.245262,0.066685,,,
299,DoubleDQN,42,112.776325,93.285124,321,False,41,283,14.487633,12.685512,no_progress,1904.267556,0.272027,0.066153,,,
300,DoubleDQN,42,99.075618,101.555760,352,False,38,283,13.427562,13.639576,no_progress,1910.386239,0.274870,0.065600,,,
301,DoubleDQN,42,112.676325,102.119117,322,False,41,283,14.487633,13.674912,no_progress,1921.179919,0.282856,0.065048,,,
302,DoubleDQN,42,113.876325,103.365830,310,False,41,283,14.487633,13.745583,no_progress,1926.533726,0.283300,0.064536,,,
303,DoubleDQN,42,35.470671,96.825336,246,False,17,283,6.007067,13.003534,no_progress,1930.821456,0.256620,0.064089,,,
304,DoubleDQN,42,120.910601,99.025477,381,False,45,283,15.901060,13.215548,no_progress,1937.423918,0.271825,0.063588,,,
305,DoubleDQN,42,260.954064,116.276749,500,False,88,283,31.095406,15.123675,max_steps,1946.032257,0.252093,0.062892,,,
306,DoubleDQN,42,95.909187,115.376749,419,False,39,283,13.780919,15.123675,no_progress,1953.257293,0.277585,0.062173,,,
307,DoubleDQN,42,95.042049,115.593392,357,False,37,283,13.074205,15.088339,no_progress,1959.330318,0.260782,0.061573,,,
308,DoubleDQN,42,102.476325,114.916749,424,False,41,283,14.487633,15.123675,no_progress,1966.570756,0.241413,0.060975,,,
309,DoubleDQN,42,3.109187,103.950035,348,False,39,283,13.780919,15.053004,off_track,1972.510155,0.286888,0.060390,,,
310,DoubleDQN,42,99.975618,104.040035,343,False,38,283,13.427562,15.053004,no_progress,1978.438247,0.264398,0.059870,,,
311,DoubleDQN,42,9.702120,93.742615,221,False,9,283,3.180212,13.922261,no_progress,1987.327255,0.282391,0.059449,,,
312,DoubleDQN,42,126.977739,95.052756,391,False,47,283,16.607774,14.134276,no_progress,1994.324346,0.268545,0.058996,,,
313,DoubleDQN,42,82.907774,99.796466,337,False,33,283,11.660777,14.699647,no_progress,2000.109753,0.261389,0.058461,,,
314,DoubleDQN,42,275.088339,115.214240,500,False,92,283,32.508834,16.360424,max_steps,2008.780254,0.254543,0.057854,,,
315,DoubleDQN,42,359.893993,125.108233,500,False,116,283,40.989399,17.349823,max_steps,2017.783802,0.292539,0.057135,,,
316,DoubleDQN,42,134.945583,129.011873,488,False,52,283,18.374558,17.809187,no_progress,2026.296860,0.294955,0.056434,,,
317,DoubleDQN,42,133.211307,132.828799,364,False,48,283,16.961131,18.197880,no_progress,2032.613037,0.299632,0.055836,,,
318,DoubleDQN,42,70.939929,129.675159,280,False,28,283,9.893993,17.738516,no_progress,2037.685299,0.269334,0.055388,,,
319,DoubleDQN,42,123.310601,141.695300,357,False,45,283,15.901060,17.950530,no_progress,2043.996846,0.304516,0.054949,,,
320,DoubleDQN,42,101.943463,141.892085,500,False,43,283,15.194346,18.127208,max_steps,2053.393724,0.278831,0.054365,,,
321,DoubleDQN,42,31.237102,144.045583,253,False,16,283,5.653710,18.374558,no_progress,2065.994406,0.298119,0.053856,,,
322,DoubleDQN,42,66.206360,137.968445,292,False,27,283,9.540636,17.667845,no_progress,2072.839569,0.278212,0.053491,,,
323,DoubleDQN,42,134.211307,143.098799,354,False,48,283,16.961131,18.197880,no_progress,2081.823759,0.284159,0.053059,,,
324,DoubleDQN,42,107.909187,126.380883,299,False,39,283,13.780919,16.325088,no_progress,2088.286025,0.296350,0.052626,,,
325,DoubleDQN,42,108.342756,101.225760,330,False,40,283,14.134276,13.639576,no_progress,2095.572538,0.308927,0.052215,,,
326,DoubleDQN,42,89.075618,96.638763,452,False,38,283,13.427562,13.144876,no_progress,2105.649218,0.281021,0.051708,,,
327,DoubleDQN,42,102.909187,93.608551,349,False,39,283,13.780919,12.826855,no_progress,2113.097769,0.298428,0.051193,,,
328,DoubleDQN,42,89.941343,95.508693,302,False,34,283,12.014134,13.038869,no_progress,2118.604371,0.309581,0.050778,,,
329,DoubleDQN,42,99.076325,93.085265,458,False,41,283,14.487633,12.897527,no_progress,2126.926328,0.295312,0.050298,,,
330,DoubleDQN,42,102.876325,93.178551,420,False,41,283,14.487633,12.826855,no_progress,2134.602397,0.302102,0.050000,,,
331,DoubleDQN,42,127.577739,102.812615,385,False,47,283,16.607774,13.922261,no_progress,2141.778891,0.311316,0.050000,,,
332,DoubleDQN,42,106.042756,106.796254,353,False,40,283,14.134276,14.381625,no_progress,2148.027768,0.313178,0.050000,,,
333,DoubleDQN,42,94.375618,102.812686,399,False,38,283,13.427562,14.028269,no_progress,2155.276690,0.319637,0.050000,,,
334,DoubleDQN,42,101.676325,102.189399,432,False,41,283,14.487633,14.098940,no_progress,2162.856240,0.297316,0.050000,,,
335,DoubleDQN,42,-6.799293,90.675194,174,False,3,283,1.060071,12.791519,no_progress,2165.924262,0.310137,0.050000,,,
336,DoubleDQN,42,78.408481,89.608481,488,False,36,283,12.720848,12.720848,no_progress,2174.569995,0.287135,0.050000,,,
337,DoubleDQN,42,243.286219,103.646184,500,False,83,283,29.328622,14.275618,max_steps,2183.817812,0.300613,0.050000,,,
338,DoubleDQN,42,102.209187,104.872968,356,False,39,283,13.780919,14.452297,no_progress,2190.057623,0.297151,0.050000,,,
339,DoubleDQN,42,112.476325,106.212968,324,False,41,283,14.487633,14.452297,no_progress,2195.662897,0.310195,0.050000,,,
340,DoubleDQN,42,108.876325,106.812968,360,False,41,283,14.487633,14.452297,no_progress,2201.910262,0.296258,0.050000,,,
341,DoubleDQN,42,119.611307,106.016325,500,False,48,283,16.961131,14.487633,max_steps,2210.673438,0.316453,0.050000,,,
342,DoubleDQN,42,103.009187,105.712968,348,False,39,283,13.780919,14.452297,no_progress,2216.729246,0.321489,0.050000,,,
343,DoubleDQN,42,118.577739,108.133180,475,False,47,283,16.607774,14.770318,no_progress,2225.017140,0.297961,0.050000,,,
344,DoubleDQN,42,59.540636,103.919611,500,False,31,283,10.954064,14.416961,max_steps,2233.672491,0.302886,0.050000,,,
345,DoubleDQN,42,86.641343,113.263675,335,False,34,283,12.014134,15.512367,no_progress,2239.536474,0.315257,0.050000,,,
346,DoubleDQN,42,310.424028,136.465230,500,False,102,283,36.042403,17.844523,max_steps,2248.287276,0.332630,0.050000,,,
347,DoubleDQN,42,91.908481,121.327456,353,False,36,283,12.720848,16.183746,no_progress,2254.443606,0.305374,0.050000,,,
348,DoubleDQN,42,268.021201,137.908657,500,False,90,283,31.802120,17.985866,max_steps,2263.143848,0.343645,0.050000,,,
349,DoubleDQN,42,92.774912,135.938516,309,False,35,283,12.367491,17.773852,no_progress,2268.493667,0.347504,0.050000,,,
350,DoubleDQN,42,109.342756,135.985159,320,False,40,283,14.134276,17.738516,no_progress,2274.035008,0.304930,0.050000,,,
351,DoubleDQN,42,147.712721,138.795300,431,False,54,283,19.081272,17.950530,no_progress,2281.503368,0.339730,0.050000,,,
352,DoubleDQN,42,89.941343,137.488516,302,False,34,283,12.014134,17.773852,no_progress,2286.741190,0.299465,0.050000,,,
353,DoubleDQN,42,296.289753,155.259717,500,False,98,283,34.628975,19.575972,max_steps,2295.488193,0.323623,0.050000,,,
354,DoubleDQN,42,75.307774,156.836431,413,False,33,283,11.660777,19.646643,no_progress,2302.760836,0.352987,0.050000,,,
355,DoubleDQN,42,86.207774,156.793074,304,False,33,283,11.660777,19.611307,no_progress,2308.018277,0.302700,0.050000,,,
356,DoubleDQN,42,229.151943,148.665866,500,False,79,283,27.915194,18.798587,max_steps,2316.644457,0.303114,0.050000,,,
357,DoubleDQN,42,137.478445,153.222862,392,False,50,283,17.667845,19.293286,no_progress,2323.556409,0.355650,0.050000,,,
358,DoubleDQN,42,-0.432155,126.377527,181,False,5,283,1.766784,16.289753,no_progress,2326.648634,0.304413,0.050000,,,
359,DoubleDQN,42,84.507774,125.550813,321,False,33,283,11.660777,16.219081,no_progress,2332.154796,0.329490,0.050000,,,
360,DoubleDQN,42,207.950530,135.411590,500,False,73,283,25.795053,17.385159,max_steps,2340.725475,0.332701,0.050000,,,
361,DoubleDQN,42,79.274205,128.567739,338,False,32,283,11.307420,16.607774,no_progress,2346.638249,0.301153,0.050000,,,
362,DoubleDQN,42,95.042756,129.077880,463,False,40,283,14.134276,16.819788,no_progress,2354.682948,0.335405,0.050000,,,
363,DoubleDQN,42,77.940636,107.242968,316,False,31,283,10.954064,14.452297,no_progress,2360.126188,0.313484,0.050000,,,
364,DoubleDQN,42,83.674205,108.079611,294,False,32,283,11.307420,14.416961,no_progress,2365.292347,0.305750,0.050000,,,
365,DoubleDQN,42,264.487633,125.907597,500,False,89,283,31.448763,16.395760,max_steps,2373.997424,0.351064,0.050000,,,
366,DoubleDQN,42,133.745583,116.366961,500,False,52,283,18.374558,15.441696,max_steps,2382.716541,0.321130,0.050000,,,
367,DoubleDQN,42,165.547703,119.173887,500,False,61,283,21.554770,15.830389,max_steps,2391.405728,0.310214,0.050000,,,
368,DoubleDQN,42,127.744170,131.991519,348,False,46,283,16.254417,17.279152,no_progress,2397.432237,0.349054,0.050000,,,
369,DoubleDQN,42,123.144876,135.855230,500,False,49,283,17.314488,17.844523,max_steps,2406.209584,0.384801,0.050000,,,
370,DoubleDQN,42,116.077739,126.667951,500,False,47,283,16.607774,16.925795,max_steps,2414.959951,0.314582,0.050000,,,
371,DoubleDQN,42,125.844876,131.325018,473,False,49,283,17.314488,17.526502,no_progress,2423.213729,0.341306,0.050000,,,
372,DoubleDQN,42,71.639929,128.984735,273,False,28,283,9.893993,17.102473,no_progress,2427.959481,0.333903,0.050000,,,
373,DoubleDQN,42,204.416961,141.632367,500,False,72,283,25.441696,18.551237,max_steps,2436.731185,0.332510,0.050000,,,
374,DoubleDQN,42,250.353357,158.300283,500,False,85,283,30.035336,20.424028,max_steps,2445.376149,0.327398,0.050000,,,
375,DoubleDQN,42,125.444170,144.395936,371,False,46,283,16.254417,18.904594,no_progress,2451.885197,0.327370,0.050000,,,
376,DoubleDQN,42,139.478445,144.969223,372,False,50,283,17.667845,18.833922,no_progress,2458.324873,0.321514,0.050000,,,
377,DoubleDQN,42,109.010601,139.315512,500,False,45,283,15.901060,18.268551,max_steps,2466.993605,0.308194,0.050000,,,
378,DoubleDQN,42,-5.032862,126.037809,121,False,2,283,0.706714,16.713781,no_progress,2469.072244,0.289145,0.050000,,,
379,DoubleDQN,42,124.944170,126.217739,376,False,46,283,16.254417,16.607774,no_progress,2475.717594,0.351775,0.050000,,,
380,DoubleDQN,42,124.477739,127.057739,416,False,47,283,16.607774,16.607774,no_progress,2483.442593,0.313358,0.050000,,,
381,DoubleDQN,42,169.081272,131.381378,500,False,62,283,21.908127,17.067138,max_steps,2492.726074,0.322650,0.050000,,,
382,DoubleDQN,42,328.091873,157.026572,500,False,107,283,37.809187,19.858657,max_steps,2501.360379,0.338055,0.050000,,,
383,DoubleDQN,42,-3.699293,136.214947,143,False,3,283,1.060071,17.420495,no_progress,2503.968760,0.388417,0.050000,,,
384,DoubleDQN,42,225.618375,133.741449,500,False,78,283,27.561837,17.173145,max_steps,2512.572338,0.356460,0.050000,,,
385,DoubleDQN,42,243.286219,145.525654,500,False,83,283,29.328622,18.480565,max_steps,2521.185171,0.353480,0.050000,,,
386,DoubleDQN,42,124.477739,144.025583,416,False,47,283,16.607774,18.374558,no_progress,2528.392197,0.345338,0.050000,,,
387,DoubleDQN,42,123.777739,145.502297,423,False,47,283,16.607774,18.445230,no_progress,2535.879811,0.388375,0.050000,,,
388,DoubleDQN,42,123.210601,158.326643,358,False,45,283,15.901060,19.964664,no_progress,2542.072349,0.346938,0.050000,,,
389,DoubleDQN,42,285.689046,174.401131,500,False,95,283,33.568905,21.696113,max_steps,2550.734091,0.349711,0.050000,,,
390,DoubleDQN,42,109.010601,172.854417,500,False,45,283,15.901060,21.625442,max_steps,2559.411930,0.368612,0.050000,,,
391,DoubleDQN,42,124.777739,168.424064,413,False,47,283,16.607774,21.095406,no_progress,2572.525475,0.333963,0.050000,,,
392,DoubleDQN,42,115.877032,147.202580,396,False,44,283,15.547703,18.869258,no_progress,2579.555462,0.368276,0.050000,,,
393,DoubleDQN,42,93.275618,156.900071,410,False,38,283,13.427562,20.106007,no_progress,2586.763502,0.354842,0.050000,,,
394,DoubleDQN,42,204.416961,154.779929,500,False,72,283,25.441696,19.893993,max_steps,2595.728411,0.344459,0.050000,,,
395,DoubleDQN,42,310.424028,161.493710,500,False,102,283,36.042403,20.565371,max_steps,2604.692181,0.358474,0.050000,,,
396,DoubleDQN,42,151.413428,164.187279,500,False,57,283,20.141343,20.918728,max_steps,2613.575829,0.350005,0.050000,,,
397,DoubleDQN,42,132.812014,165.090707,474,False,51,283,18.021201,21.060071,no_progress,2622.062602,0.344485,0.050000,,,
398,DoubleDQN,42,120.377032,164.807350,351,False,44,283,15.547703,21.024735,no_progress,2628.339757,0.340913,0.050000,,,
399,DoubleDQN,42,246.819788,160.920424,500,False,84,283,29.681979,20.636042,max_steps,2637.348965,0.347941,0.050000,,,
400,DoubleDQN,42,105.477032,160.567067,500,False,44,283,15.547703,20.600707,max_steps,2646.232911,0.382572,0.050000,,,
401,DoubleDQN,42,366.961131,184.785406,500,False,118,283,41.696113,23.109541,max_steps,2655.182647,0.370490,0.050000,,,
402,DoubleDQN,42,225.618375,195.759541,500,False,78,283,27.561837,24.310954,max_steps,2664.080160,0.358870,0.050000,,,
403,DoubleDQN,42,111.710601,197.603039,473,False,45,283,15.901060,24.558304,no_progress,2672.665010,0.372480,0.050000,,,
404,DoubleDQN,42,116.077032,188.769046,394,False,44,283,15.547703,23.568905,no_progress,2679.740452,0.415178,0.050000,,,
405,DoubleDQN,42,124.177739,170.144417,419,False,47,283,16.607774,21.625442,no_progress,2687.326343,0.362160,0.050000,,,
406,DoubleDQN,42,197.349823,174.738057,500,False,70,283,24.734982,22.084806,max_steps,2696.285578,0.393604,0.050000,,,
407,DoubleDQN,42,123.811307,173.837986,458,False,48,283,16.961131,21.978799,no_progress,2704.533190,0.358467,0.050000,,,
408,DoubleDQN,42,190.282686,180.828551,500,False,68,283,24.028269,22.826855,max_steps,2713.472489,0.367628,0.050000,,,
409,DoubleDQN,42,-5.997880,155.546784,378,False,9,283,3.180212,20.176678,no_progress,2720.226799,0.382178,0.050000,,,
410,DoubleDQN,42,158.480565,160.847138,500,False,59,283,20.848057,20.706714,max_steps,2729.252872,0.384175,0.050000,,,
411,DoubleDQN,42,303.356890,154.486714,500,False,100,283,35.335689,20.070671,max_steps,2738.148548,0.380565,0.050000,,,
412,DoubleDQN,42,183.215548,150.246431,500,False,66,283,23.321555,19.646643,max_steps,2747.240749,0.356312,0.050000,,,
413,DoubleDQN,42,246.819788,163.757350,500,False,84,283,29.681979,21.024735,max_steps,2756.160298,0.369449,0.050000,,,
414,DoubleDQN,42,169.081272,169.057774,500,False,62,283,21.908127,21.660777,max_steps,2765.054524,0.388438,0.050000,,,
415,DoubleDQN,42,124.577739,169.097774,415,False,47,283,16.607774,21.660777,no_progress,2772.499880,0.361661,0.050000,,,
416,DoubleDQN,42,105.477032,159.910495,500,False,44,283,15.547703,20.742049,max_steps,2781.730558,0.376109,0.050000,,,
417,DoubleDQN,42,115.143463,159.043710,368,False,43,283,15.194346,20.565371,no_progress,2788.308335,0.379673,0.050000,,,
418,DoubleDQN,42,246.819788,164.697420,500,False,84,283,29.681979,21.130742,max_steps,2797.132680,0.351581,0.050000,,,
419,DoubleDQN,42,121.310601,177.428269,377,False,45,283,15.901060,22.402827,no_progress,2803.950564,0.414283,0.050000,,,
420,DoubleDQN,42,197.349823,181.315194,500,False,70,283,24.734982,22.791519,max_steps,2813.312405,0.392241,0.050000,,,
421,DoubleDQN,42,144.346290,165.414134,500,False,55,283,19.434629,21.201413,max_steps,2827.230636,0.398785,0.050000,,,
422,DoubleDQN,42,222.084806,169.301060,500,False,77,283,27.208481,21.590106,max_steps,2836.020662,0.424526,0.050000,,,
423,DoubleDQN,42,321.024735,176.721555,500,False,105,283,37.102473,22.332155,max_steps,2844.684217,0.376352,0.050000,,,
424,DoubleDQN,42,271.554770,186.968905,500,False,91,283,32.155477,23.356890,max_steps,2853.356332,0.390978,0.050000,,,
425,DoubleDQN,42,80.742049,182.585336,500,False,37,283,13.074205,23.003534,max_steps,2861.962949,0.364074,0.050000,,,
426,DoubleDQN,42,289.222615,200.959894,500,False,96,283,33.922261,24.840989,max_steps,2870.613383,0.373173,0.050000,,,
427,DoubleDQN,42,282.155477,217.661095,500,False,94,283,33.215548,26.643110,max_steps,2879.270257,0.370982,0.050000,,,
428,DoubleDQN,42,165.547703,209.533887,500,False,61,283,21.554770,25.830389,max_steps,2887.978182,0.373157,0.050000,,,
429,DoubleDQN,42,268.021201,224.204947,500,False,90,283,31.802120,27.420495,max_steps,2896.618258,0.390734,0.050000,,,
430,DoubleDQN,42,133.745583,217.844523,500,False,52,283,18.374558,26.784452,max_steps,2905.235586,0.389801,0.050000,,,
431,DoubleDQN,42,91.174912,212.527385,325,False,35,283,12.367491,26.077739,no_progress,2915.715144,0.404411,0.050000,,,
432,DoubleDQN,42,25.469965,192.865901,240,False,14,283,4.946996,23.851590,no_progress,2919.909979,0.383757,0.050000,,,
